recipient,amount,signature
DUKvfQS2jmZNMXBK4Z8uEABXq6hAjakNSdrRyRk4e78J,28642.290238,59c6cN3Vpb54RLQvNRfWF3WwaEGsKChfwxDwkzHuFTwTCgpLkaLQgdyeif6Fs2Vcb9hhXbW9v6LmRE1eCoRpZJtg
2dfmu8SX9hnGrJH5wzim2JsNCVAX2oeYpaJYkcn8jdy8,2.277862,32jEpEQKPdxC3z6r96EqUBxkEQXfr6WoA7sYvs9SiZ7zuowKZaprQLpvTcFWVx4BBqUAsv78g6SyPfUQpcp3yuvq
EpRzHtRutvc6QYjJWP7zfy51ZW4Ehwk937cFkbbseSV3,0.249395,3ZVnQw2pkK9kydp8ZJt1VJqSX2W1KabWZ46fBPs8s7GiNrkvjcSzTZoXDBQMQZGAGJCP7gWFffq5XnACH3QWJztR
B3NyyoWNzyzvpWv1G6a9gZJMjD1sTQBdZojBaH18mNjY,20.461644,2xQax9VvkrFXaNNB9Vrn7L2qKQDrcss5wD9PS1rXF3LGZD8Cw27mVik96kMQetmZ7zjXkhQPsZ2uXRGkyyAL6nmg
GvRoNMwbvD3dXrJVJ6SbLLFSukhwx898RU9B4Sr2Eho9,0.007656,57bEqCaNaamqBSMcp2NMpyHvacJmP8g4ci4u6JqKEwg3kcrsdNuscM4kka2PWizpiksC1DaSu8TqeRBSeBJ5WrpH
3rfcrgcUwCq36ypGQ3s89XkYfC2ae1X9BirVcavzYXx3,0.378898,4VmBMn7QuqQV6qRaPRqiwziXStu5w6qiax8uvnENRFMJsEZkG94DsUTCbLFgwR6bEVAReFdeK34QPu9c69o3vBzJ
B6vGmEe4LkCuGn15knkn4s3xfM6crFAo9bSUGNmPUH83,0.412586,3UoKGviuytSr95vjuuMKjL6CuFKNLeXcubW38x4kaubvSQc74VCWxCBqynFijV3efSJKkRVy8SQm9PJZsqYQzZX4
DPnqSnnkj9A8DtWozem1NwGsQgwFLD3SkTLJnmT1jLNL,0.451433,5HAbfUqzNVEFx53f6yk52JFZDm2HFSZ59nUcXeHcsu9KiNYsNMkcu2bmRgAyHZ6E79q5oXCQy6kbYLbj7DyvK5ZU
VK11ovgyVhNenkUMn3UrK4qynzSPGFF5zJNTm4rWM3T,0.155605,eFCjQJTexmNTqXgoBURpntY1nHpTxUiGBFR4jsGEjyYEr4XoFN5JZNiFZKGe2PXigxQHZmfz3eZQ7Zvgg5Ht3cT
CXtUEbvXDCujPpLS9gPZdRckvqeN99uAZ3ohkzymMfs1,1.564297,jD3rwxHB3UuwYzNMTQPCuS8Z2j2p2ZFyjJTLJY3kgQub9oF33T3JmK7JW1MuiyoComHqs2D8oLCXn2Mo4jYU7mD
3rpyZQcvgdu1vKcnhaZBFwGdrZQkx625v43EYzEpTkzQ,1.044934,3NXk3Eo1oxS4pGoAuBkv9PC53aH7nP9oSxmc9zsbGgzxd9oLYGZPTVmTPmTFiZ2qCjEQX98jeSS2MjgaAzWngPYg
DhgVY1gBJihSJNZ8tdngTkGnMZWuSk7xC81vc2mWLMoS,0.075779,5ztyK9Q9EhFx7NCuTBci5xaxSNioxtnJbdj7CoohEu1LgDdNVzv5LvbEpxhyCGH2N1xq3aLNQt9DT74f7kU1Rpzb
3ufE8ZossNvypfLHuvbYMGyrAwKk7CUShTFqfpkjsCFB,1.819464,3eXxU9DHML64pMvNwtXRqjE9xNtbyH3AtWLmqngFGTS1kEStcAV7MxTZvPBDXn44P9KZwAfUw77Mgx5DSd5xunKJ
3AQt3ckPkaZY3wiuJw22FjsAzRVfvkqKkmPRniSpfYDx,0.037955,5tYBuNkzrKATYS9VmJpzVksHTuU3MZ1vVdDr9qivQkY1mSXFhu5fGUE6wLcAvHxaEW1fbbcD4hQC2euQ45z4ezyv
FduHYKWoZFpxtUpdE2rt8baXe3n5xpoWFWyBUieCMR7o,75.837803,2AcsuUFQLMqCHQ3h7k9LzYpfkxdkMZ4hVbytg2LqYutKxQ6YkKPwhu1eyfzrPkssLXKWEpuceKp4WcmJ6qFhEmYA
Ci7egVJEyrvDm8WWWsB58oK3qqsKSPjt8G1Ji8SdHo29,0.047567,41EsFxPzUZdoTyt2RFNdb3QSg27VKcqHn8fCX87JkX8dXo2sRh1z2zUcfFjScCWiWeN16to5W9rwomhmJH8QJX4b
C3VsEy1aieSarFenNnSEdBTYkPi7732rvwMiQf8hyFBn,0.303263,Xj6CYkmmVtZ1GskJjddfvVnBJtyJo1vAn8Bi6t76LbEcwxq4B3UuPwQ1WqmqM7Qz5c9PhCqHgaaj4ESL71qqW2z
8kfP1NUmwjZZpMPNA8zcD5gp9cYHbyngh9unzF5jrx87,0.083733,3rvNHG7XAGWBTVGp4HcoFQ6ruPut6nxt24u2ttHgSpjB7dcFYGpduJmVtg1z57q1NtXSDRGZNE26bhniNh3wU4Yz
3LfATKabRybpox7PWA9877FvYM7aPqaKwRGJZiytYFWS,0.000130,5DMq9doWNZZA3Tm5f6ccBAhaTw34dfR6poW5dyaPH3soRg8bG68niHQJ8i96CSfSq2EncetjoZtBc7FMe5c9TaQw
A6rMWpFUc6oA5wW8NasomWCEDgpj4NYDSSgxwHhCFtkY,0.654206,w5VRgbQzX5o64PsZUNes5b3e1TV4GRuenWFSXxqzVczAT15w1chTGiEWVsPajEitkqp2fRdmcYkb8J3v6nGHaTw
25scFNh8gqbqYtwZVV2fsEfBwY5vJtDp935Gm5UxxEjg,0.075850,4omguSouChk7CaRNfuAUuTrYeq9L86qLMTQDnydfouSqF8dn18TdtSbtuASnTMoc4uFf6QLpp13EKMyeheNYMvzu
8zEAxRmbnCxV6XxjcgYzpZPJ2LAFogBPCgdaJS1nfdQL,0.038825,5FTUkA8aovqLanyhULYvA1QYc8sMhQW7yEYhGgW8Kvtaftv9E36DYgTCK6dxUiUacbS7iSVRTuDqYpNv7NuJx2R6
E9eVvLiEgrNMVec3LJyoWWnhWnigGhNv7pMhMBeNkjyX,0.384964,3h6tysGfQMo5tZYqL1C8TyLLQWfoBoxGp1ttHcVStJsUmcCvK8vwzoByCP3tpJnZZegyMRrQb4rjjyJUMqxZAGcv
HaNRg8q2Tr729Zunqnbn4osXy7vzvMjjFLVEKHzqc6f5,0.006577,5ns882MAKHZdgNdWFXmcmGUh3UXHXNRDnJJjMQaN3C2Hqzx87uLY5DzCZ9KtaU6m1RF5n95bqT4AujghokeRvTpG
9HbJtdwoyCyi8iqR2u6SGEawde5bNmAj2SazYcvvqzDu,4.699800,61aHEZdrJK938tStLv7rQBWQGDxrEKZZpJ4ETcPVH1rjqFAYSZQCMrx4WAX5X8tv3xYGWjqVcpJe5EnReKogBhH9
Ds17u3K43Q4vUQ17F2tvwjYiNEMj78C65bGNKjjF1idn,0.417374,4VeAokzZaZFmd1zVere94c5cSCJp3XpGEp71DdnJFjJxfQoEPZatdzSmBa22PTAooDJcpPHmBW3wNT8xdA4AcVTA
Gde3GRuazaSHDzeLw8ivvRnGzVqMsRwbYSNMMiJANMJm,5.800404,2HcS5d2mWaAM9siqk26uMxpex9Eyv2dm4FHBtMvm4c4NqKHDcWwdDea9AJp7UySJjuus6gqWvjkadxKzpPg9qgvh
BZjbUXPZ7XiXcL4Qyv4F4ea9SeUo3msKcbHSs2eeYZmE,6177.393744,3JMTJr2NxmmGmDZ1d5keVudaYFkNcHGfyrx9vBFKfU5G2gzuKShdDvvjGJg9HcAwzmtRr1Mhidiga9WdDL9mJFyz
6Ag8JKG2ha3jdTiUqv6ibD6MN11kEyYk2DLjSDZryNpJ,12.895832,2bT9SBVJejXMFx4xKJhdmqDzNBZsVEhovFxvSfvpkkVFtLMF516pvkAnD43A4ED5m3GxjWGRymPz6JQ4MjY31pQz
5CF1Dcn2fYMixjKhsKNLTKLVR7nSj69ie2GyERuDAbYP,6.130590,2uf9shUgEJDGKbtD7CJTENFRVfb4ppkA87ZcaZRQkg3i8Liuw6fciQgPrH3Fy3YXQM7ghpv61Kg3241rCH1giQoA
5HmSK5B6iykPPijwHzsRy2jD1hYL1L9ouZWCF198xBCV,0.003793,5FZSGm954B53jhfgkupK2bdWDzsES52PWde5SGs4BUCvm74DD6K1wh6cyaeF3ZJoscb683eaJVogpT9DwRXDuwph
Cshdut5c28SqV6Ryp2Ggk2bKTJoqzAePS393vuRBNN8v,0.028715,33Fb19uc8tULdLLiAfmRqeSVXDARmMZ6xeyoNjXwgmZTSAW9NVhBtMzyhQyaWY3WhMHCHFkRTKrEwnLmtHYu7SsU
q9cSSTSFqvcwWevK4TugNrLe4sNaAecCunbyDPxvBqu,3.998706,3GRCu5KMTCnpjcp2NVEZTDjENDszd3j2pZgCd2J3VoEfKcQTHVnzkZH9VorXPsjj7JwoNivVsPYkmnFTrGvfSroG
8A2QWCVoyzmHBL5DjYpZVcneQB93n5dsR3xGKtruH29U,0.037811,5PrMzDvZNWEVqe18cjJzMouvJYpWqQBbgKU2sqNHNw2rqooBf1H8Z92unbyYqpVrXaWJti1yDEkpbjYErA4JB5nB
HLJ4MhT3A2Yaj3Cn23u9ReCRk4ECpPpJzHfNm6gtDN8k,0.075724,tpk4VYjwWMnvh61aJemwhSW29xQeEUE8tfZTRJB2D7MbjdasPaw22idZGJqrHMHgkYrFzmQMfcJWDoC3SBnya2Y
6PEGTnU1EuhmNFrZGXLrTmAjyAx2jJmcEBaKzi3WMxDf,1.589378,31QNSyoTwvwTWn5aUx2VR7bLefW4XKGxgcNBFJvZapEiZ2xChzXfnqLTBJGqZrxNKzzaWsc8jBPMK5TvT7ouiX9L
35DnpBUQbyhQUDDt31fQfcpRWC4Dw9kSRjrQ3oorLBfQ,0.000144,ewJg1No8FSo4WpSEzP6x9MDsQwu8jDQibwdqYViKAFDMmQMcUcah5tA92xeXxdnL98gG3p9VUZ2UDwsEZ2ppgcp
EZjrP92NicFzsbx2WdqSVmUzSps4jfPvxP8pqkcXRYe6,0.174758,3T4WuXDKug6hvDWnp7qK5WA4YyXKRTnSQJgoUUWxiLeiLeremZWWcB7uAficN9QJBwkfwnQHG4ChLosU2FBaptAd
fg6h47EbS97wqkqpKfgskZaJ5SMs1C3cM87GWWC2Dtn,2.471629,3GHxFR6T7a3tArw3M7tLkcNtSfPLRgJ1Arh2LfDgUVk4dXtmrTcYS8PjzpPTRPDJGoQdosCcvm9mYczhitksMpPF
G8TWLqF6H8rtora775kA8mnv75aksHcRnaR5HrefmyLf,1.138066,41N5dMUfJVP6XYdPKLdCJXBi5tsy2bYu68UfofMoErKRERwUnLdV1hYjJvRSwt4YEHsGTq9rXu4g5pbf535AHGDf
4agsdVM4vGboajJThpcQzBMfgfcwgZRSQonyGzYubEzB,0.162955,4DAvNhEvKkoouoTm1s43upeKYuGDSMskDPrA2aXkHoTyFfWLxwSoGEFifiWT6y3qnktphnKJMFQLbDBJwZBnBPL6
6qKJ61muaYW37W7htmm4YNkSFBoFwW5nsQCcBoR9Y2m7,0.078163,26cfbcLP4AxY1USZERWxsVRduUDDDb57wvUd6i3DLbrv9ZZUujC1daPJzeQJiFfzK3JYaLDq3S5kH8nYDZV5BpEd
HUsocRGQB37XgPKNMRr3s7cutFqcdegJWfiE8Thk97s,10.509703,5SosxphVU1B19HDWGttdrdzHZ9xFrqkvGAma5AS4eNbfZUZRwBbtwSAWXtqHK7uWTVPUCRggQBS3Ge3Ayuw7MbTY
7TpdSkBiNKEeVxjvuUenB64eU1ofLpzsDVHMitovf4YF,0.007581,TbiXZRZeY4efoN2toXTyxLVZ9eh6ZDzQjEzGduFh8MZG4kcqG4qQ5VZFBhLW7LskSuruUWbZXNWQJMCikydbp8A
FzauNtgqydPU7ecGwQZ1RKhH754UHzUAQgJZaF8DtCpA,0.341653,2mS9KJtjcw49NHx9HAgShgnvvCH2Hew8zjqEaz5YqE98TimZDPswqPV6oQ8EMEi3sqPEokPigHWxWrQ3ay7nEyYC
EMx2UUPNQPCQ6wrYwDVr9qUBjKW1SxHEB47cia7rFP5j,0.465917,4wMtuWUCkJXtQpRbtDD7jaxppve3dBmfgvpybVSP9gHdvJk2oJe4Nmr4TKJBkdSi9yRqZgU5ns2ZhpBb6ZVyP1hE
8cG4jnEMEXemebD9As2NfNB6jgc9Hwz27y7mBqvayG2h,4.920926,3tp8L6x3pwwc4DfichbYFGYKCAKd1HTnXajkFdhePukvjY8oQ3P52DZmnsGHa7DMUG1pLaLqHKpQbZy7k5EQ5QvT
4ePg6zzTXDL39XMkfeKmLkuHo4FHGendTnRr694RWbDw,2.296904,5QiQds2iAk74hrkfNzsN6URuUkytVpUDGfLu8cF8DqPgNLmtPEqx6MuZFpsCU3kAuMuMDZ38mrSxHSEDUnqctsK8
9iVyrZDJg7ZVQWxZnLUH6E2xeojhLxZnHW86DTJmBkcW,0.382877,WqjDmkydCoSVSrEhFTj3JFrZcRQX3EU8ZpaXesuBtGg8cZi9vMGYggCsJhFxfQKb9K4CS5yBftUmQhAHxR2w2tH
7Ws7H4KCeoPfh13ynitJsWbfxMj6duU5kUxMxTYxHhrn,3.002899,3pLxLPp42dbnyVnLcQ398xCk4fYrZZxuRJYo2SVJjtrJ28pSkgNQuyT4pY7mFPEcVa6G7dT8yc2zsCqZLWKrsrre
DE3swkTf9q36fDg19sVtg1dLRUm4MsKfRc1LrhWLLfba,8.030818,546zugXFte7Kjvw7MKkzJeoQ5uuT3SLeAyqqpVkYuxxeG459SvW9YtDhoozkQfANNhPXh2zDZ5wCdRQyaznPZHC7
BwwTMhoVGWxAb4vMZcYkEdtzB7ZSr5S327bvweVPmxca,1.676038,5NYR1ygi4ZuRVPpFuFsoASJ6psJejXzG54YXS9wDoNHdQdxpf3Qpp69KDucw7ByKKXDoJY1tqb6FvSjTu6cfW1gb
FAqCvsJi5Stv1jKhTT5LwV3aW6pzYBRqdtHvYuzCc5pF,0.001161,4LiT6XjbC93GkqC3H54qmZTkmwczmVmQxmgrPUD7hbDBd8nKDWk46v3iFTqyDgWhyiBYAmdQJcNnmopEdhfDYdH5
iNHMLMcrHnagf4tgbnYYFzaMgWMFnLhH1QTtgY2vH48,0.000031,5PSy1CXnqLUurtuKt6Q7c22W5Db8otJg3VqLovpjcABmMyU395HB8QvCHADbp35ZMrgWt5DgqQW3hoXyHSAjFfzK
GKNH9rTKqhZamdiMYghrTrpsGReB4VxeFbcEQay1vsoS,0.303263,2JFCkgZaTW7rooFHsP1ykGmk5UPuSgEBHvfSMhCf6oS3xMj4JCFHm8SQr7gbYr2Vab5Qs8iu3upUj5zre6HDgR5n
DwAiV2WPQ64dL7G8nirdsNKMzjPrKvxgfXUBNniwgwAX,0.075851,2ogjSCafyiDNbCJbz5ttfzTPo5tvD4nV1jxQkDRHotGwueJJPxEbX2Hm7xjns52hST3vmqa1D4a7b9dwfAAXTXv5
63VCwZ5xHqA4m6kG9j185NPeK8tbsoKRkvZKK4poivP1,0.005330,4sJLmgr6tXsiKL8zxpTCGE4CdGqLq5Lybt4XugrkL4TDn9w7mHqLFErM7mUFgAi8P6z5YPJyN5kFuGUvaS2pqZjm
6Z3UUBETzajjSY1H2Qg5PhHH6oJoZEyfxeG3pSVqpx8U,0.195484,3EExETvx3oYuxLFQQSnrCck773xyBCagj4zVKCbz72Yh9arvUXuJGN8tNt1jRVY4anXVPEhxS35HiNQ37neybEv9
7y7jSJvpPt2QTRbCAGZpdtAcUTiLvSinNwUUce5XvqLf,0.000021,2myvPkcedTkNhtUbKdWbZq6eWgp88qgJvXg3J1ob5KJUQAmZfmti6YhrEbo6Y5trSbhMADPqgnca69wZaMsrcSKf
AtVQRZbMDHiLpyNvvyTFV8ztjy9xe2T6xuRYiFKCJwBh,0.078162,yM4VxDosWXzkhNUN774MjbNRJPbCqTKmj9jJrewo4Kktg9z4ywJd41MaWZrCUHwMYTky7YHc4Ec7V9SXGuF63bf
4XcG5C5XqNzM9rJKG9ApzXpQJmTYLg5SQJ3DvZQvLKsc,45.960815,4L2wBgM3cAnB5KEE8p2tq4yutT4fj6A7g1EevX5sv5epMyA9zQpPbtTJZ2bKXqhxS92gZkGcsKzCXr1MNLeGNMxq
CUjDwY2Wq4iZpfUsNUQCb15ho6yghzrzbnrK5keQgx6g,0.227447,3cJfo24ibjHk44KarBWFZfDPwgwpsV14peAbPMTkMsuuct2Uh1F5VRPYg62CaKaSJD4eQb6MfLzsEDnREBe6tenz
Ap3s6w9zkKSyTvt3Gpc2kubEwYGo4veiRADgqqdW3767,466.870338,5pZfpTjwfaGPJKqFaVcd5yeZm2P4zPkYMybLeN2kKYbA8FgdmH7QGG7MAru6UApMTy8o5ci4y6oSPHwLB7TAZzMs
2NRjTjnzZzLafVfrCo8mP3FBB9E5qF6fQFA7c2oiDzHi,0.026581,2k6Kd7rCxxbewTiT5CAdp7qoQbvh9vprdhgJksPXLs2ouxX96cGkEnxMzyvYFt8EZivMygtCGRgiNd9EBVbk5yaP
44Pt51L5zNFnnGXn61xk1QZ9xc4WbbrJgDDxxJdFkMd7,7.658272,46wyDonnhGRoUND2FqnkpZmwcqg7MyWuNrPEYxbLPWQ9n84C2EB65j633XbXKimuhsgHeAdJsgcB45pCmPFEudfs
2FkL3pZrbuxdLHWMLhAvnrJFVE84vh2okmF9MXYFZDQv,9.019976,3yy4dXQ7WLGC7ppEXenSgBwk9GiZhuQLhK1H8HTk3UXbqturUFknt6xR26h29Dkfr75TZsabCxuCUuNkuy8nqeEt
FgiFaUombQXhCr6qVS7oHQ83J2JBDix3U3TL8kpNWFZu,0.075686,2LZLkryQGcixJr2Vjb6XhUQTDutNGo6yu4vzgh3HT75MGhr59pT1En7RH5NJfEzaJihzWDRV4ATpzUSREiwDimhT
45ToV24aqRT7xpsCo59HG7keXHUomDW3NzbSj6ZhNU3S,0.037955,38GfRMBJnbXqyfwDQuRSZxdA9fJtG1Si3gANRzURMoMndLFDLRciuVMYTS1ZURDpyZ5vdnA4t336jaTnZ1Yp8i9L
AJJbN62aPc7xZPSKVW82ad7aXqMp8Z3NXVcz8XgQaMpF,0.007621,38sSW9HKuYgw2MA2hpL26NeE2DsFqomAKSe8VvQvZkW9k6zafFsfmf2mTq2mEmwLXNjhNB5xXRf94gVm9sGrJvgj
FXVnd4Px4m6rAJcuVCR3oSE8DL4Jq7LKSbWVHU13qwJe,2.440807,66HS8kVc2q6FiLgHCAY1QUehYqQqi383VYjbsGbidZ8AF5qyHYxqR8KdgJjapdayTFC7cGh1TgssK1BZSocL1jEc
31nn7LRmv718FNF3z7Ww8x9qPXMqr4muVJ6i67rwnQve,0.216175,2EdRRnzhRMhESAr7bsB8JvzE6stRmy3ieZ1ZcCirXR7FzVR746umJRGFmigaLqp9xySDia9oohPgSgmRkhna8rV6
5sKY8VNbfGbwHMp1KDiSBJs5j93hHQcyvxKHxdsHf4ER,0.037576,din2z9VrFke8MwmhUR1QtVE8tZm5tpU1e8YcVPTT4MzNc1b9D3snrNtwrNrfQ6VhsyUkiATBNgomwfJpJ25FjnZ
CZzhfZAjEhEe1dSBBB1uTVBEa6GLFEqKswrHCHTED2gp,0.022864,4BZGuzwzntZLYgnZ6S97f57KHwVQaJ2Rrvzy1Qz6jxh7WdcjVbQpV1dK6ThHJFoTMks1Rr8ZJmK9sw7bj1ry6VrU
Gg1Jh9aDCfrqm2BcFDK5fRPeGuGp8BQ3jD2gXqDniEY9,1.427679,2DNv9t84qgeQJY9nWLWvcNF8t4dFCPXkyPivNKNjnxchx2AbzL3Wnisb93LJFUNWxCE4A9YpthSxQBLvYjRvcXmB
EpAZVjbFY6Ah5QBwjeMNSmCEQhiquBFseJiGxnXuVw4n,7.671315,2rqmsJE76nqHqfbqVrEUtr1DAER6jznARpN5YyHANy8RB5HKutaGhdbcD1EBa9VVqn35UwtW5MGFkZQNiEN2khfd
CEBABL6EiN2CvCPzisYYVfCWETnKaaFrf9xta4rLg6yj,49.851477,2AHGFUeT97tHgVzMYxvceHBkGCpBHBhbMSZ2nktjwRnkR3agm992EGrPAos45pnhT66trw4Ut3YWYaKafbVF2xKs
5VBv4wiXSJd71dWD7CBho4mf1oq2UrkDEaSpTWUfChiS,0.034461,5tGUt446HnrnXQXjoNmpVZmUAUsq3JSTDdE7GaW36Sjfzxq3yMXcS1wFim1SgejnB3fA1qHxCzh7vxTWBBJZsWPE
ALrJrxDa1UxVvMTo6nq2fdWTBLGCUjaXML8FcsxdmGxV,0.000710,qBX1gX2BzXM7e1mDQkEnXJ2iZDok2KZqCZGcg5DnY1NcYzRaTuGBcPQ9MoYgsuXgEkm7wcU3yNSsMoZd9EjhTBM
9NaFRRhkcwSuGHhANZZMNpxBZkhiE6822Yts9GWAogFb,0.303651,Zhb39q44x2ScDZDJjDft5jPbrjJc3q5qugQ79dUJuVRkbfqAF5xQJ4zHTSdv1sXunhqJSfm8HKmWxhrsML5D9gK
t344wG2ZwSnMHSzkUpp23L82LGCFu6Q7KbFDVVXSyJ4,5.524935,2p5ob17hPmiq7q3yyx8TpfLWiQR69TspYnyJQW5jU7VhrK2q8tbRDBeJgUL5h4kkNmspDLD56pj9BMvTbsUrNxon
BkQoKVvSun4jc8iH27dJ1kd6xEoETwoT6kYjW2FyTNqn,0.718005,2duFB2veRDxwnyqRuwUbaaEw8BNH8QMU6zoiRxUJitpe83Zt6vUqsrZdZRG8BMbS3LRdXMwmyH5XjPuTJMKJGHp1
4mB2DVbQVqVk535v98Cj8SPNg1tTc3DFyY2Q7VBbY645,0.007612,34SNFWLoQp3FqnZ4dLig8Eotu6j9MtFaRVUxSoQmbg6VM6PxFcFLvE8Ljd6ceikpDcgb86zpWSGsK9PtiYR82yi1
ff3Qgx2TX4XwXNSiamqH4hcAkyoaDiqA7FmCddVTcgt,6.768037,2FUveH81ViVMTLs2KnA4fSZGU8e6bJabGDX3a61G6r3uG3nXkahhiLFGxqmagKWDqWj1FxKYxFs2Nb1is6mR4xjM
7Q63vxLtwnC3G9mjEpBUYrZdZwJFGq7Sh5dwMTrMZTi4,0.000054,4sECkC4Y17G1fBnM5ruRRB4DL6rEB7h4ovtoSiLD4bPMBCd6vZiQqPJPmSqYVGTbYHtq7QgLgk2LJFoSPGu6dHt5
EXntW2JT4SKCA5Z7My75upR3BmTrpJS9eZpvuqyPRU4Z,0.030312,3rJ9fwWHFrSjstVwrBCVVY3YBFoEkkqqa1kEK4P4pstjxEJfe8RtAUwbNZx5mzg2JAHmYVSiBARuP1NWMQnCjonw
FvqNDKWonA32gdcvH1rGzVhRwdFkHC84gE9iFQfjtNb2,8.438825,35L5ugGxiqfBia1N9mwyVopxr9AFvcfbEso8b2X27PgEC8YbZ2KSY6MGizT1r9oYyxDCvEfLW4fyFcjMvMDUetwa
5jMroe7kXhZM4pfCsXLiiE4ncsDrppDHs4g2b7P1aWWY,0.000382,3Z3e919oce74wBoGKVKBTRTV1QxgNbb7b5QYXjnkufxV9LkbuF4oJzuZTxVXK4wg2rCH2Ki9esmfbjcT4SQrYCBv
6gqHycWAYk2z17M6gntSfriREC1pq95v8mmNf3p5CJCN,1.613122,3mvFXVVT1qxCQ51mdkEw8rgJ8ucqa4dnNvx9qksodCCsB3YF978QHVpGbwTUkY8ZhvBJLWNnGdGAVhC3uzG1WQtL
7iRJ8sM6XfKuRhjUD4odKxndD2RAv8WGSFi8QfsApNJE,0.069008,5GGjJ2bmQPFpPP2dintJUvydJMuXqdE6S8q6jLVqE3ecH2DMY6FKbYuNJtXzDrn2T74E8V8Ge5KW1HFkSyC8QySG
5njYYu53xFJbiBPt6VJkLMP1Npfn1dqPdm61bubCDEsV,2.230615,3NVCFjGt64vmg3tmQwviM74TDpsBbDDx8yExLKpAcncjVyMi6HxUH7eQCZdWgGwPigY7kNXZAGic9ZvARDqKSjr2
7x8xPhLzfjiDoDvZiFVS88VoJMocCiL18xPsqnn7XJ5H,51.152679,3aiNhxKvBSDnwiFpAg5Q6qYR9W8GNFSrurBRGDtXoNrEwRcLMfjw8QhBMAmkD3nomtNVApvEK8KaVuiDA3p8rf24
J4j55yghaphzUvK8WpJECUywmJeb1q7ZzEgudNUJYS4Q,0.076882,3xrUdFmXTdTaVezPzDyzjZtVYJTBkNMpmbRFfUNfSsBg1oaeHJQbWCpj79rgLbCNTZFZD1sAtaAoEGKVvUSuGKzc
Hk2mwiYYyWmLCgnDxps3Uc5mxPDomiwMpEnsnZq17eP9,0.304116,5Y7Pcr5cxfWNAXSKCyCvpHNxaUT688VdPLLLNKdcsy6TgbmL1UnU8XBTtq3tsn7uEPV4XchtRn4A5LhJmTs5S6wj
2P4hoMgopc1gx86PYWshMeJtfGhsY9uvL4ARyKRSF2jq,0.019716,5hLzR5AswCkp9EhM3X5qZS4xSEY4eRUHm3s7bZnRiajanAspSfy1EqJSpbzzgV9dBn3iskqBuQYFGjB94jXQWQYF
Df7sySbhRMwcXbFzy6KmUZtKMfibRLCZvtuEAFCWg75S,0.149010,3AiQMZiYJxzHNwYdArM4x1tbVjTnDHGFEUKAvXkYA4X8Y1UMqZSCHvww4JdrZMPYx94TRYJPExsEPCPGehuYVn7E
BdZoFcUiqNkQqHEGEioHpwaYipa758dWMNBGFkPsNTyh,0.611656,5ho1DxfMRQCyJLK8hwu2eeg5eB9ntHJf4NRjNjQ1sQW3XAJu3LRCQn89nQdtUXYQWje1CPuYnhmXe85Ek9GAQYfD
A7mw5XAjCnHdckFXU6zaD5umDbnEQ73RDz8RHHTkRb1c,0.297238,3ehxomeot6EMNQxqRFwAANxBDZ83wZhz3Dog7iZrpTg8gj8cX7jdTByMoBpxoyruyiLR6Grav9QzDvuYk6X6stQA
C9AA8XnoYB8XHtNRV5i8DCsTRq3nyUEtZt7vMBhDeD1P,0.518072,4YWEwFUL1kMJpeXSYkWoG8DM9FCD93Agwuz5yfFS1NriHkMVHb1mzWcTzVXQgTdiNfmBBi9atd7715h7hxczWafH
63WTvce78VUs3NL1R54XGjEsohvkgyvwwheWYpqBG9MY,0.413613,46mcteVshUbaVHQRHotaXKs325cETmdH73kHUNu5T8DkUkBMor7FkZQDXhZeaohAp5UuERNejzkdXm7Q6hjbtmJn
2ZhNBWTATcd1VWHGSZKwZGHFTrThNbKc4euQAfmyRxu1,0.006835,4DrYTi9AsGX5daz8wpmYeepzVc21pf18MWutkcswS1EkZkohvvd1N8GcEE4Q2YkgTJHXHXseVc42AShaky1UQhRw
AzYWyfttnWjx8cKaFgL4TDJNxjaTbL5xMvfxUZFWSjMX,0.078163,27e1vcqSoZH3nvPhE58EnxfUQYgNJiwSs5i3aKV58QGs66dazfi5YBHgKoc3UbQyGzdoHAAxPXqxajwzm53cXty5
9Gf6SCuS9bhJKnvAeWZL3cGHPexmLrFzQ451xp5PfLMW,0.332899,4ANQPapogutW2ZhxJ9WPajfXNCcEowgA28nTXZ1NDL36RntRVNR85xkZnE3qBnriGgekw4vUoUjKxXWcQHWA8izQ
68mn5bHCpsfMYqWKbi5agCVuswBw3ANHkvpRgi1dwW6R,2.825807,39T721g7gas5aSUicdryHne7Qm6uHtM6HgmBGjoNGTk1RYQWRA8z8TYkF4MCCM9gCNkDUwZZEwqs6KSEooXbEhP1
CqbgFB2LWLaNBdSYnHs44Zh2jq6eisXpVLfBdxFTNMKJ,0.007660,5W2FTd4PHyz1GFKwCa8NHD8VyqTqw8sWhgG5DCfpxkw7P9ZYx4VncvCMr5C1mkFWYo4yBiiTWR4bDXNbDrPMeCeC
6MPyZmURvG8UXetHVSk9FHRc3XTeeELnfk5nDEZkVCY4,227.702062,4vCLfNvp7diUdTB8ApAtK4eturRfm2NhTxV8vs56hZbCnxmccim8hGVb4TScAVEWh329PH5jXMhXJsrMZpmrxZW9
2yKTYVHVyVw8r3N8fbB2Vszn1syS2hmpmStyoUG39CXt,0.003793,4dWqxVvhm3gyGfATxviHFk6xN7dcmWJ5AvR3bnqLoGswQN81gVLAxNyFiQddoPJTDANQ8K5gvNSTs24JRYKcN1t6
